TIC,Orbital Period Value,Orbital Period Error,Orbital Epoch Value,Full TOI ID,Group Disposition,Public Comment
445859771,4.63123,4e-05,1712.34791,1273.01,PC,Potential odd-even and centroid shift.
459969957,19.318465,0.00054,1693.042866,1274.01,PC,
13499636,11.324682,0.010262,1714.596964,1275.01,PC,Possible single transit (first event).
43064903,6.264298,0.002524,1712.548761,1276.01,PC,Potential L1 candidate; could be 3 x period.
153949511,,,1684.965,1277.01,PC,Single transit
163539739,14.476217,0.002193,1711.959772,1278.01,PC,v-shaped
224297258,9.61548,0.00037,1717.46401,1279.01,PC,potential L1 candidate
230017324,9.69249,0.0002,1691.30353,1280.01,PC,"could also be on TIC 230017325 (TOI 1363.01) which is a PC 6"" away with the same period and slightly brighter host star; difference images show scattered light"
232971294,6.39078,0.00025,1689.6835,1281.01,PC,Level 1 candidate
236445129,0.968995,2.4e-05,1711.396433,1282.01,KP,KELT 16b
266593143,10.337891,0.000413,1719.47577,1283.01,KP,HAT-P-17 b
267561446,1.283251,0.000306,1711.815604,1284.01,PC,Potential L1 candidate; check 267561450
274662200,1.228439,0.000257,1712.3664,1285.01,PC,TFOP FP
277507814,0.616751,3.9e-05,1711.527182,1286.01,PC,TFOP FP retired as BEB
352764091,9.602018,0.001273,1714.681382,1287.01,PC,Centroid offset; check neighbors; very crowded. Some transits affected by momentum dumps and scattered light
365733349,2.700062,0.000165,1712.35691,1288.01,PC,"""Gemini-NIRI quicklook AO shows a star ~1'' West; fainter than main target."""
408203470,0.581322,9.8e-05,1711.410631,1289.01,PC,short period; possible stellar variability; possible centroid offset
417676622,5.400569,0.002515,1683.400813,1290.01,KP,Kepler-68 b
185405474,1.56029,0.00012,1684.13635,1303.01,PC,1-sigma centroid offset; possible secondary
186000935,8.87634,0.00163,1689.34859,1304.01,EB,
232679662,7.85021,0.00111,1687.79935,1305.01,EB,TFOP FP; Might be on other star; possible secondary and odd-even
233735068,7.68666,0.00047,1683.635,1306.01,EB,TFOP FP
236815160,2.53463,4e-05,1684.38846,1307.01,PC,No radius
277014266,1.37936,0.0002,1684.69336,1308.01,PC,
287190564,1.49861,0.00012,1684.76284,1309.01,EB,TFOP FP
294179389,2.6796,3e-05,1685.4705,1310.01,PC,FP from TFOP; 2 stars in pixel; source of transits is TOI 1454.01; possible synchronization
378159598,6.14113,0.00021,1686.45665,1311.01,PC,Likely large planet
405904232,11.0765,0.00048,1688.22523,1312.01,PC,
11111899,0.61944,5e-05,1684.28928,1313.01,PC,
136848581,2.63999,0.00043,1713.1408,1314.01,PC,Noisy evolved star; low SNR transit
137284119,2.57282,0.00094,1711.97738,1315.01,PC,
15565627,3.80509,0.00058,1684.06072,1316.01,PC,Slight aperture depth correlation  
165523947,2.99041,0.00173,1711.85776,1317.01,PC,
167092385,4.99024,0.00217,1712.03961,1318.01,PC,
167098530,1.78411,0.00041,1712.79662,1319.01,PC,Potential L1 candidate
167403519,3.97122,0.00077,1713.01541,1320.01,PC,
195199644,1.19888,0.00025,1712.25971,1321.01,PC,Large and slight depth-aperture correlation
240450679,3.37644,0.00031,1711.44969,1322.01,EB,TFOP FP
256886630,2.03905,0.00116,1713.20059,1323.01,PC,
266688542,2.94527,0.00186,1712.0403,1324.01,PC,
274942910,1.07922,0.00042,1711.99618,1325.01,PC,Slight depth-aperture correlation but scatter also increased; potential L1 candidate 
275111900,8.04169,0.00089,1714.01754,1326.01,PC,Period could be 2x
312083267,3.93958,0.0003,1686.69431,1327.01,EB,Likely synchronized and somewhat V shaped
330332501,4.01677,0.00096,1715.45035,1328.01,PC,
345996087,2.01976,0.00179,1712.72322,1329.01,PC,
357457104,1.748063,0.00066,1712.4145,1330.01,PC, limited stellar information; likely giant from Gaia DR2 parallax~0.09 and temp~3300K; Transits phased with oot variability
387664866,2.65646,0.00109,1712.51758,1331.01,PC,
387664868,2.65688,0.00121,1712.51369,1332.01,PC,
395171208,4.72088,9e-05,1715.11714,1333.01,PC,
42123111,4.03349,0.00044,1686.4671,1334.01,PC,
89759617,3.33041,0.00068,1685.60275,1335.01,PC,Slight depth aperture correlation
92783821,3.86283,0.00059,1685.18631,1336.01,PC,
90504905,2.264539,0.00106,1685.613152,1234.01,PC,Period may be at another multiple
103633434,3.444703,2.9e-05,1683.615584,1235.01,PC,Potential level one candidate
120757718,3.030032,7.2e-05,1686.38394,1236.01,KP,TrES-1 b
120960812,12.726356,0.004338,1687.716694,1237.01,KP,Kepler-25 c
153951307,3.293706,0.000888,1684.294646,1238.01,PC,Check neighbors
143143769,1.33656,0.00061,1469.24893,1926.01,KP,
14344979,4.11265,0.00032,1548.62866,1927.01,KP,
207077681,2.27869,0.00024,1326.04938,1928.01,KP,WASP-144 b
157266693,3.85306,0.00062,1574.01906,1929.01,KP,
160578764,2.87829,0.00031,1601.27685,1930.01,KP,
162922904,3.81721,0.00145,1575.34358,1931.01,KP,
386259537,5.61264,0.0011,1521.88582,1932.01,KP,
172598832,3.26445,0.00059,1470.76421,1933.01,KP,
125739286,4.51162,0.00026,1602.70293,1934.01,KP,WASP-179 aka NGTS-2
176685457,4.43526,0.00096,1518.94088,1935.01,KP,
178289267,2.35069,8e-05,1413.16293,1936.01,KP,
254113311,4.06719,0.00056,1658.73805,1130.02,,
79748331,12.226323,0.003775,1664.490925,1064.02,PC,Potential level one candidate
158276040,,,1687.28994,1192.01,PC,low priority; likely single transit
160708862,3.34287,0.0005,1602.83643,1337.01,PC,likely EB
260128333,71.416874,0.013343,1436.209357,1338.01,PC,some transits may be spurious so period could be at longer interval
269701147,28.579356,0.002426,1726.054253,1339.02,PC,part of possible multi-planet system
269701147,8.880406,8.3e-05,1715.355536,1339.01,PC,multi-planet system; candidate .01
233681149,8.587467,0.004981,1683.689629,1340.01,EB,Centroid offset centered on 233681148; very likely EB; TFOP FP
233390838,6.44758,8e-05,1685.81252,1341.01,EB,TFOP FP; EB
256621916,1.41354,6e-05,1684.47562,1342.01,EB,TFOP FP
358631536,3.40304,0.00101,1714.78744,1343.01,PC,Some depth-aperture correlation; crowded field
1400770435,13.74306,0.00021,1686.33776,1344.01,EB,2 stars in pixel; TFOP FP
160487753,8.47134,0.00488,1715.45948,1345.01,PC,Marginal
219852882,5.50261,0.00121,1687.728,1346.01,PC,potential level 1 candidate
229747848,0.847366,1.4e-05,1683.563069,1347.01,PC,Potential level 1 candidate
229770036,2.14056,0.00023,1684.50173,1348.01,EB,Low SNR; potential level 1 candidate; TFOP FP
272635712,12.71672,0.00223,1693.57405,1349.01,PC,Low SNR; potential level 1 candidate
233953967,5.54019,0.00135,1687.8352,1350.01,PC,Too large to be a planet; likely EB
1718201850,5.92936,0.00025,1686.00268,1351.01,EB,Could be on TOI 1183 (258777137); TFOP FP
336740528,5.29625,0.00054,1740.6261,1352.01,PC,
279177746,4.43126,0.00207,1742.08267,1353.01,PC,likely variability; low snr
365683032,1.42904,0.00048,1716.30091,1354.01,PC,Likely stellar variability
372264750,2.17026,1e-05,1740.23682,1355.01,PC,
277566483,12.14447,0.00102,1721.35802,1356.01,PC,likely EB; need stellar radius estimate
357972447,0.33759,5e-05,1715.16964,1357.01,PC,Likely EB
275501623,1.67317,0.00021,1739.603,1358.01,PC,Rs 2.45 from TIC8; Rp ~5; 4.5 sigma odd-even
416624606,2.51584,0.00024,1717.60129,1359.01,PC,
330468175,0.70902,0.00036,1739.28,1360.01,PC,Raw light curve aperture 2 and 3 look like they have different depths. Possible depth/aperture correlation and EB.
277447970,2.23788,9e-05,1715.83154,1361.01,PC,rapidly rotating star
395142888,1.91678,0.0003,1739.51354,1362.01,PC,Variable star
230017325,9.6926,0.00059,1691.30332,1363.01,PC,Potentially blended; matches TIC 230017324 (TOI 1280.01); 4 sigma odd-even
26880783,1.77587,0.00038,1740.4666,1364.01,PC,Rs 3.2
367099243,1.8286,0.00015,1739.49847,1365.01,EB,V-shaped; depth-aperture correlation; TFOP FP
120602501,7.43062,0.00051,1745.78847,1366.01,PC,2x period
129539786,2.08839,0.00063,1739.37304,1367.01,PC,
136971594,1.25562,0.00024,1711.81369,1368.01,PC,Low SNR; some depth-aperture correlation
155005217,7.60475,0.00112,1741.68632,1369.01,PC,Possibly twice the period
155114483,5.26491,0.0002,1740.10211,1370.01,PC,Possible secondary; two stars in pixel; >3 sigma centroid offset
162130054,5.01036,9e-05,1716.37251,1371.01,PC,Possible secondary
164150539,6.16027,0.00088,1741.73224,1372.01,PC,Minor depth-aperture correlation
176899385,3.85288,5e-05,1740.18871,1373.01,KP,HAT-P-6 b
190430205,1.06884,0.00034,1712.06866,1374.01,PC,Low SNR
190442486,5.45727,0.00233,1715.25306,1375.01,PC,Minor depth-aperture correlation
190743990,1.73866,0.00018,1712.33329,1376.01,PC,
240613164,1.99143,8e-05,1712.05324,1377.01,PC,no Rs; could be off target
249812036,5.77804,0.00028,1741.14755,1378.01,PC,2 stars in pixel
252490659,,,1739.41415,1379.01,PC,Single transit
274170255,1.41072,0.00028,1712.04951,1380.01,PC,Crowded field; likely EB; some depth-aperture correlation
275722992,6.56034,0.00137,1715.31816,1381.01,PC,2 stars in pixel
276360911,0.44482,5e-05,1738.89623,1382.01,PC,
313506357,1.53709,0.00018,1739.62621,1383.01,PC,likely off target; centroid offset; needs follow-up photometry
328167090,0.71255,0.00025,1739.01537,1384.01,EB,likely variability; needs follow-up photometry; TFOP FP
329864959,4.52318,0.00024,1739.96744,1385.01,PC,TFOP FP
343019899,,,1752.31132,1386.01,PC,single transit
343442463,0.78381,0.00015,1739.5222,1387.01,PC,
346338552,4.46491,0.0002,1739.94268,1388.01,KP,HAT-P-1b
353038705,3.06317,0.00037,1711.76216,1389.01,PC,Need stellar radius
365389353,2.63725,0.00033,1716.35354,1390.01,PC,Minor depth-aperture correlation
389182138,2.72687,0.0005,1740.10705,1391.01,PC,Potential level 1 candidate
416987878,2.86876,0.00042,1712.7665,1392.01,PC,
430528566,0.55909,3e-05,1738.74737,1393.01,PC,Rs 1.2 from Gaia
431156009,2.95635,0.00095,1741.20158,1394.01,PC,Potential level 1 candidate
468472950,0.98736,0.00017,1712.35831,1395.01,PC,
468845640,3.99307,0.00063,1741.72914,1396.01,EB,TFOP FP
64553698,8.67911,0.00077,1739.38447,1397.01,PC,
66445643,6.55236,0.00189,1742.59061,1398.01,PC,TFOP FP
66783360,1.38155,0.00015,1738.98406,1399.01,PC,
258801269,5.48923,0.00073,1689.02568,1400.01,PC,
259126549,7.38448,0.00012,1684.19335,1401.01,PC,Retired as TFOP FP. TICv8 Rs = 1.43 Rsun; Rp ~ 24 Re
259129875,0.43889,1e-05,1684.09715,1402.01,PC,Likely EB
328750515,2.33535,0.00153,1740.90523,1403.01,PC,
352239069,6.86789,0.00031,1686.1057,1404.01,PC,Low SNR; could be variability; young star
387834907,12.64001,0.00298,1739.88011,1405.01,EB,TFOP FP; Need stellar radius; possible secondary at ~0.2; second transit in s17 happens just after start of orbit
198213332,0.58603,1e-05,1684.06046,1131.01,PC,Possible EB; short period; V-shaped; a/R_s = 1.3;
69747919,9.978572,2.2e-05,1356.975421,1407.01,KP,K2-167b
231736113,10.57567,0.00121,1414.60564,1406.01,PC,
364186197,4.42459,6e-05,1740.86247,1408.01,PC,"TOI 1408 under investigation the observing notes read ""The second TRES observation yields a small but significant velocity shift consistent with a hot Jupiter companion."""
115771549,4.718228,0.00038,1740.046657,1409.01,EB,"TOI 1409 TFOP FP; Retired as SB2; ""The first TRES observation reveals a spectacular double-lined spectrum with nearly equal components."""
199444169,1.216835,0.00016,1739.729664,1410.01,PC,potential L1
116483514,1.452049,0.000214,1928.241233,1411.01,PC,TOI 1411 under investigation; potential L1 candidate; centroid offset
116483734,4.731974,0.000355,1739.290045,1412.01,PC,TFOP FP
119700084,6.116688,0.000728,1741.089886,1413.01,PC,Check nearby stars; Potential L1 candidate
125442121,3.01963,0.000177,1739.332302,1414.01,PC,Possible EB and very active star
148782377,14.419358,0.002257,1933.177794,1415.01,PC,variable star
158025009,1.069606,0.000155,1928.811754,1416.01,PC,TOI 1416 under investigation; potential L1 candidate
164173105,3.072641,9.9e-05,1739.286637,1417.01,PC,Likely EB
224600500,0.676324,3.3e-05,1683.681558,1418.01,PC,
311035838,2.899733,6.5e-05,1739.450795,1419.01,KP,TOI 1419; HAT-P-3 b
321857016,6.956062,0.000457,1745.305761,1420.01,PC,
329277372,2.887829,9e-05,1739.766178,1421.01,EB,Likely EB; Check neighbor; TFOP FP
333473672,12.99844,0.00334,1745.92109,1422.01,PC,Potential L1 candidate
346418409,2.755653,0.00084,1740.961818,1423.01,PC,some odd-even
418959198,4.897647,0.002144,1740.530523,1424.01,PC,Check nearby stars; potential L1 candidate
142276270,12.51781,0.0001,1686.07233,1136.01,PC,potential L1 in multi-planet system
148914726,1.261524,2.2e-05,1683.414558,1179.01,PC,TFOP FP; Retired as BEB
158324245,1.763594,6e-05,1683.553818,1161.01,KP, KOI-13 b
138968089,0.641256,0.000109,1711.558151,1429.01,PC,KOI-272; Kepler PC
293954617,7.434007,0.001097,1713.081336,1430.01,PC,TOI 1430 TFOP under investigation
375506058,2.65044,2e-05,1712.675266,1431.01,PC,
256783784,6.11219,0.00173,1715.30418,1432.01,PC,TOI 1432 TFOP work in progress
13684720,12.437607,0.00025,1695.012224,1433.01,PC,
138588540,29.889399,0.00286,1703.403139,1434.01,PC,critical L1 candidate; TFOP under investigation; 2 of 3 transits in spoc s14-23 are on momentum dumps
153976959,0.685999,5.4e-05,1683.419192,1435.01,PC,Possibly stellar variability
154383539,0.867492,6.5e-05,1711.901741,1436.01,PC,L1 critical candidate
198356533,18.840143,0.002501,1700.735983,1437.01,PC,potential L1 candidate
229650439,5.14002,0.00023,1688.76263,1438.01,PC,TOI 1438; under investigation by TFOP
232982558,27.64304,0.00161,1703.47849,1439.01,PC,2 stars in pixel; significant depth-aperture correlation
233617847,15.516857,0.001715,1683.964929,1440.01,PC,Three bright stars within TESS pixel; Slight centroid shift.
233951353,22.095791,0.002594,1695.41442,1441.01,PC,
235683377,0.409056,1.1e-05,1683.45301,1442.01,PC,Level 1 candidate
237232044,23.540657,0.000946,1693.243011,1443.01,PC,TFOP Observing notes indicate a star 0.4” not seen in Gaia
258514800,0.470212,1.2e-05,1711.374878,1444.01,PC,level-one candidate; TOI 1444 under investigation
259172391,9.81327,0.00033,1687.57755,1445.01,PC,Some transits affected by scattered light and momentum dumps; TOI 1445 under investigation
294471966,6.31719,0.000716,1689.365969,1446.01,PC,
298073824,1.229303,0.000136,1684.296513,1447.01,PC,Possibly stellar variability
343628284,8.113675,0.001414,1713.333728,1448.01,PC,There is scattered light which may have caused the centroid shift.
356158613,24.71039,0.006524,1688.304348,1449.01,PC,
356158613,2.3689,0.000274,1683.586507,1449.02,PC,
377293776,2.043923,8.7e-05,1685.344739,1450.01,PC,potential L1 candidate; check nearby
417931607,16.53818,0.0004,1694.31058,1451.01,PC,
420112589,11.064093,0.000867,1691.52391,1452.01,PC,Level 1 candidate
198390247,6.58868,0.00035,1683.80854,1453.01,PC,TOI 1453 possible multi under investigation; Potential level 1 candidate; check neighbors
350132371,1.031853,2.2e-05,1739.13245,1425.01,PC,Stellar modulation is synchronized with transit signal. Could be EB at 2xP
128501004,0.78999,2e-05,1739.0012,1426.01,PC,v-shaped
2041563029,12.80758,0.00023,1747.00971,1427.01,PC,could be a multi-planet system or an EB
377304435,11.35626,0.00118,1691.56061,1428.01,PC,Possible multi
142276270,6.256742,0.001105,1688.716985,1136.02,PC,multi
153951307,0.764601,6.4e-05,1684.102793,1238.02,PC,possible L1 candidate in multi system; SNR=7.4
153949511,37.074384,0.003175,1692.461947,1277.02,PC,Likely single transit; first transit is on a momentum dump
230127302,5.903194,0.000474,1683.474666,1246.03,PC,Potential L1 in multi-planet system
269701147,,,1743.56691,1339.03,PC,single transit; first event is spurious
467179528,18.79545,0.002552,1689.964649,1266.02,PC,part of possible multi-planet system
142276270,26.321864,0.002691,1699.385305,1136.03,PC,possible multi
294179385,2.67962,3e-05,1685.46974,1454.01,PC,source of transits in TOI 1310.01
387259626,3.62339,3e-05,1714.39185,1455.01,EB,Could be large object if on 387259617;  4.8 sigma odd/even; secondary eclipse consistent with a ultrahot Jupiter; large PC; likely EB; TFOP FP
199376584,12.15601,0.00151,1693.209,1456.01,PC,Possible single transit; T0=1693 transit is close to amomentum dump
268301217,0.94667,1e-05,1492.34107,1937.01,PC,V-shaped; check neighbors; CTOI from Luke Bouma
128449971,12.68807,0.00147,1609.12827,1938.01,PC,first transit may not be real
325172035,2.89671,0.00013,1572.81267,1939.01,PC,V-shaped; likely EB
7413227,3.41616,0.00035,1601.23279,1940.01,PC,possible EB
167009792,1.13311,4e-05,1326.50565,1941.01,PC,possibly NEB or stellar variability
308919449,1.65635,6e-05,1325.84428,1942.01,PC,possibly stellar variability
382980571,1.74183,0.00062,1600.05989,1943.01,PC,crowded field
461080504,6.09858,0.00068,1571.83097,1944.01,PC,check 461080553; star is variable; v-shaped
357536526,1.57363,0.00018,1545.66094,1945.01,PC,still planet-sized if on 357536500; possible secondary
127315102,10.84549,0.00134,1601.32842,1946.01,PC,could be half the period; check secondary at phase 0.2
460140752,12.00654,0.0009,1577.86255,1947.01,PC,Likely large star
31268146,3.64731,0.00062,1328.33074,1948.01,PC,low SNR
334125713,4.62109,0.00066,1574.03841,1949.01,PC,
327663613,1.41144,0.00052,1599.56984,1950.01,PC,possible centroid offset
356590734,4.82908,0.00016,1599.03805,1951.01,PC,maybe equal mass binary
394509844,6.89132,0.00069,1599.31398,1952.01,PC,need SG1 to check 394509842
242536549,0.69234,,1600.30078,1953.01,PC,likely NEB
466113537,4.90427,0.0016,1572.59809,1954.01,PC,crowded field. 
166184426,16.3152,0.00125,1600.45092,1955.01,PC,two stars in the same pixel
334911765,0.88958,0.00029,1600.59694,1956.01,PC,Short period; crowded field
302659412,14.51436,0.00197,1544.99388,1957.01,PC,hint of centroid offset
356747847,7.32189,0.00327,1604.0817,1958.01,PC,possible EB or large planet
400323948,3.22206,0.00076,1571.84136,1959.01,PC,
318828309,5.34181,0.00214,1571.49862,1960.01,PC,
179319057,6.70036,0.00231,1601.46973,1961.01,PC,
141663464,1.76447,0.00012,1601.34368,1962.01,PC,TFOP FP; transit signal is coming from 141663460
190271688,12.63309,0.0001,1607.24643,1963.01,PC,centroid offset to south west but no stars there
242083025,0.64651,0.0001,1600.64502,1964.01,PC,may have phase variation
295354126,2.27817,0.00084,1601.1642,1965.01,PC,v-shaped; likely EB
242120884,0.62264,0.0001,1600.28334,1966.01,PC,possible NEB or stellar variability
320079492,0.42623,5e-05,1571.25628,1967.01,PC,hint of centroid offset
210445631,3.97195,0.00036,1601.95696,1968.01,PC,crowded field 
293708935,2.685591,0.000555,1597.350807,1969.01,PC,possible blend and likely FP; event is on 293708831
162695785,2.56035,0.00012,1601.7704,1970.01,PC,possible Jupiter
253132689,3.21833,0.00101,1601.48729,1971.01,PC,Need SG1 to check star to the South East 
267414551,4.7631,0.00115,1571.46158,1972.01,PC,crowded field. A hint of aperture dependent depth. 
47617161,3.91899,0.00047,1602.13159,1973.01,PC,no TIC or Gaia stellar parameters
295562522,5.43814,0.00033,1576.65813,1974.01,PC,"V-shaped, difference image result inconsistent between orbits"
467281353,2.82888,0.0009,1573.23655,1975.01,PC,crowded field
329888006,7.69818,0.00076,1605.9728,1976.01,PC,no information of the star on TIC 8
383531859,8.53364,0.0018,1601.47502,1977.01,PC,crowded field
458856474,6.08135,0.00048,1574.73105,1978.01,PC,possible EB; possible multi-planet system
458857720,1.30924,0.0001,1571.79697,1979.01,PC,crowded field
127793615,9.27898,0.00103,1604.91156,1980.01,PC,possibly 2x period
378613125,2.47707,0.00083,1572.35781,1981.01,PC,Need SG1 to check TIC 378613125
437329044,8.58635,0.0012,1602.57978,1982.01,PC,period could be double
89535068,6.10824,0.00063,1518.34381,1983.01,PC,minor centroid offset
162246865,0.56437,0.00019,1571.9434,1984.01,PC,Minor centroid offset
469212332,30.78936,0.00086,1549.87873,1985.01,PC,Period is double (2x15.39468)
468997317,7.50287,0.00135,1551.60678,1986.01,PC,check 5xP
349088467,2.58673,0.00024,1571.87936,1987.01,PC,
161156159,2.28265,0.00044,1571.95965,1988.01,PC,
324395151,3.45528,0.00028,1573.65827,1989.01,PC,
457939414,3.78414,0.00111,1573.32039,1990.01,PC,Crowded field 
82707763,6.65642,0.00046,1573.8864,1991.01,PC,
147340931,4.31224,0.00013,1546.84554,1992.01,PC,same signal as 147340930
453464017,3.94181,0.00024,1572.20411,1993.01,PC,difference images prefer signal on target compare to 453464049
445903569,4.03395,0.00019,1547.80714,1994.01,PC,may be on 445732250 (Gaia DR2 Rstar = 2.7 Rsun)
299023386,1.55293,0.00032,1545.20387,1995.01,PC,Check nearby stars; crowded field
275384718,7.72433,0.00083,1576.4335,1996.01,PC,Period might be double
142378043,1.83608,0.00039,1573.03304,1997.01,PC,
429295277,1.10833,0.00032,1572.20786,1998.01,PC,minor centroid shift to the north west
447206604,7.2137,0.00016,1547.32976,1999.01,PC,v-shaped
371188886,9.12758,0.00042,1553.3123,2000.01,PC,
118084044,2.74372,0.00018,1520.86998,2001.01,PC,centroid offset is not consistent over different orbit
356453768,2.33317,0.00016,1546.00276,2002.01,PC,"V-shaped, crowded field, minor centroid offset"
58463434,,,1579.36532,2003.01,PC,single event
439610306,1.79988,0.00056,1545.26565,2004.01,PC,
147660886,17.30714,0.00169,1549.83383,2005.01,PC,
41173048,6.40916,0.00052,1328.74779,2006.01,PC,"evolved star, but difference images do not provide consistent centroid information to conclude it's a NEB"
219466784,,,1872.68991,2007.01,PC,single transit; ~3 Re; multiple stars in pixel
70887357,,,1454.33673,2008.01,PC,Single transit; ~15 Re or larger based on actual depth
243187830,,,1783.772719,2009.01,PC,Single transit; ~2 Re; bright star; wide binary
26547036,,,1712.305023,2010.01,PC,Single transit; roughly Jupiter size; multiple stars in pixel
136916387,,,1631.7511,2011.01,KP,nu 2 Lup; first event is a planet b transit; momentum dump at T0=1643 contaminates second planet b transit; second event is a single planet c transit
394050135,8.87202,3e-05,1690.29062,2025.01,PC,
407059875,7.1924,0.00027,1768.29024,2026.01,PC,potential L1 candidate
335996558,1.46329,2e-05,1739.50775,2027.01,PC,Possibly in the Neptune desert!
336456596,0.77871,1e-05,1739.62994,2028.01,PC,crowded field; check bright neighbors; minor depth-aperture correlation
445254275,2.57134,8e-05,1767.19721,2029.01,PC,potential centroid offset; some depth-aperture correlation; large star
422656370,1.32543,1e-05,1767.48916,2030.01,PC,
470127886,5.71547,1e-05,1794.38868,2031.01,PC,
470159478,17.00934,0.00025,1802.01435,2032.01,PC,V-shaped
53617134,18.82452,0.00053,1794.68368,2033.01,PC,possible centroid offset; match to 53617127
427279997,2.89453,0.00019,1768.72753,2034.01,PC,crowded field; 2 stars in pixel; minor depth-aperture correlation
53709089,8.51226,0.00054,1793.50485,2035.01,PC,odd/even from qlp; check neighbor tic53709074
368320811,1.25825,0.00033,1956.19281,2036.01,PC,only 1 sector of qlp data
405559035,11.15031,0.00066,1747.68399,2037.01,PC,
235937532,3.73213,3e-05,1793.79756,2038.01,PC,
237071229,11.24886,0.00026,1717.60141,2039.01,PC,crowded; check neighbors
427730490,3.86085,1e-05,1767.42998,2040.01,PC,
54364414,1.37474,3e-05,1792.09482,2041.01,PC,potential L1 candidate
269424395,2.41872,9e-05,1768.14945,2042.01,PC,potential centroid offset
346929661,12.013,0.00053,1770.16483,2043.01,PC,crowded field; potential L1 candidate
270333769,4.12066,0.00021,1770.06672,2044.01,PC,Minor depth aperture correlation 
347013211,9.07788,0.00012,1774.66777,2045.01,PC,shoulder before ingress and after egress; odd/even in qlp
468574941,1.4972,0.0,1792.39519,2046.01,PC,
363761216,7.40596,0.00047,1962.97861,2047.01,PC,some centroid offset; possibly on one of the nearby matches (363761230; 363761240; 363761244)
115524421,8.80512,0.00071,1961.12375,2064.01,KP,WASP-148 b
159873822,13.79022,0.00046,1739.11333,2048.01,PC,variable star; potential L1 candidate; some odd-even differences in qlp
314835525,5.30329,0.00022,1768.86655,2049.01,PC,shoulder before ingress and after egress
316468545,13.5975,0.00056,1741.39884,2050.01,PC,match to 316468543
375850439,1.16343,4e-05,1792.01832,2051.01,PC,asymmetric transit; likely variability; very hot star
1100766816,1.62263,0.0003,1957.04205,2052.01,PC,slight offset in difference image; minor flux depth aperture correlation; tic match to 1100766815 and 445884778; latter is phantom tic
315755496,4.27808,0.00013,1795.72412,2053.01,PC,SG1 should clear neighbors; ephemeris match to 315755491
378355116,3.56771,0.00016,1769.22248,2054.01,PC,Check nearby stars - possible NEB but no odd-even; centroid; or depth aperture. Lightcurve shows variability
322062001,4.69802,2e-05,1767.32115,2055.01,PC,V-shaped transit 
396356111,10.2207,0.00125,1771.6773,2056.01,PC,weak signal; weak BLS; potential L1 candidate; 11.665 Tmag close-by companion (396356110) and a second close-by star (18.46 Tmag - TIC 604411285)
229888286,5.59758,0.00088,1957.40208,2057.01,PC,tic match to 229888289 (13.4 TESS mag nearby star)
326732851,1.51567,5e-05,1766.42257,2058.01,PC,crowded field; minor depth-aperture correlation
403308915,3.75436,0.00013,1767.49084,2059.01,PC,some depth-aperture correlation; check neighbors
285542903,2.26584,0.00013,1766.82506,2060.01,PC,weak signal; very hot star
327577308,1.45655,4e-05,1766.42545,2061.01,PC,weak signal; crowded field; potential secondary; possible depth-aperture correlation
373785851,4.0417,8e-05,1795.99835,2062.01,PC,possible secondary; crowded field
334811204,21.07626,0.00082,1743.99764,2063.01,PC,
138294130,3.056526,0.000113,1955.917117,2012.01,KP,HAT-P-4 b
188589164,2.614418,0.000392,1956.405771,2013.01,PC,low SNR; potential L1
198588220,4.810229,0.000187,1958.080013,2014.01,KP,HAT-P-67 b
368287008,3.34589,0.000308,1956.033366,2015.01,PC,Some odd-even
219508169,2.459355,0.000496,1957.745029,2016.02,PC,possible multi; other signal being held for more data
357416482,5.498303,7.2e-05,1955.90865,2017.01,PC,TIC match 357416480 (12.5 TESS mag star); TFOP FP as an EB with a low mass M dwarf companion
357501308,7.437115,0.001155,1958.254195,2018.01,PC,potential L1 candidate; possible multi as other transit like signals in LC
159781361,15.347453,0.005577,1958.287592,2019.01,PC,
39903405,5.633309,0.000115,1956.23822,2020.01,KP,HAT-P-2 b
236312126,3.941418,6.2e-05,1956.522959,2021.01,KP,XO-1 b
11996814,0.449014,3e-05,1955.980306,2022.01,PC,signal could be caused by stellar variability; crowded region 
16884216,11.190049,0.004959,1964.128568,2023.01,PC,possibly a single at 1982; possible multi; low snr ~7 from spoc-s24
255930614,2.875929,6.5e-05,1957.553566,2024.01,KP,HD 149026 b
178155732,11.23159,0.00265,1409.73338,396.03,PC,HR 858 d
356710041,,,1932.290829,2065.01,PC,Rp ~ 15 Re
279741379,7.787068,0.000418,1332.299222,186.02,PC,HD 21749 c
141663460,1.76442,5e-05,1601.34368,2066.01,PC,Large planet candidate around host star close to 141663464 (TOI 1962.01)
147951030,8.811959,0.000203,1691.782681,2067.01,PC,potential L1 candidate; low snr
219436394,23.657487,0.000702,1706.660767,2100.01,PC,potential L1 candidate; low SNR
417931300,7.76887,0.000142,1683.42339,2068.01,PC,Check bright neighbor (TIC 417931299).
198187049,5.920999,0.00017,1688.477219,2069.01,PC,Centroid offset may stem from the host star brightness.
233182695,6.384144,0.000123,1684.427109,2070.01,PC,V-shaped; could be grazing incidence
198360694,5.673992,7.7e-05,1683.694322,2071.01,PC,L1 candidate
900715901,3.167896,5.5e-05,1685.156339,2072.01,PC,potential L1 candidate; low snr; check nearby stars
441642457,79.828946,0.002994,1745.496603,2073.01,PC,The transit from S22 (TBJD~1905) can be from the same PC or a different PC. Only 2 transits.
