TIC_ID,TESS Disposition,TFOPWG Disposition,Planet SNR,Sectors,Comments,Full TOI ID,Group Disposition,Orbital Epoch Value,Orbital Period Error,Orbital Period Value,Public Comment
429295277,PC,,22.0,10,minor centroid shift to the north west,1998.01,PC,1572.20786,0.00032,1.10833,minor centroid shift to the north west
429302040,KP,KP,288.0,10,WASP-107 b,1905.01,KP,1574.14194,0.00011,5.72226,WASP-107 b
429304876,PC,,21.252947,9,slightly smaller radius in qlp (R = 3.91 Rsolar),682.01,PC,1546.305878,0.00096,6.8392990000000005,slightly smaller radius in qlp (R = 3.91 Rsolar)
429358906,PC,,8.467292,10,Low SNR,782.01,PC,1577.042852,0.0040030000000000005,16.047204,Low SNR
430528566,PC,,16.0,"16,17",Rs 1.2 from Gaia,1393.01,PC,1738.7473699999994,3e-05,0.55909,Rs 1.2 from Gaia
430677414,PC,FP,53.0,"16,17",high frequency variability in the star,1507.01,FP,1738.93048,2e-05,0.4674100000000001,high frequency variability in the star; TFOP FP
431148743,PC,FP,29.0,"16,17",Gaia parameters suggest star is a giant; transiting object likely too large,1495.01,FP,1738.93954,0.00024,2.6286400000000003,Gaia parameters suggest star is a giant; transiting object likely too large
431156009,PC,,16.0,"16,17",Potential level 1 candidate,1394.01,PC,1741.20158,0.00095,2.95635,Potential level 1 candidate
431514478,PC,,8.222785,17,Significant scattered light; only two transits; period could be doubled; second transit deeper than the first one; low priority,1475.01,PC,1767.618296,0.00127,8.495351,Significant scattered light; only two transits; period could be doubled; second transit deeper than the first one; low priority
431585347,PC,,11.0,17,,1543.01,PC,1766.20793,0.00317,5.13664,
431899140,PC,,21.0,18,Check fainter neighbors,1596.01,PC,1792.20585,0.0007,1.97656,Check fainter neighbors
431999925,PC,FP,7.890174000000001,7,likely on TIC 431999916 which has lower end Gaia Rstar=2.8 Rsun and is 0.9 brighter than the target in T-band; still possibly planetary,513.01,FP,1492.93007,0.000968,1.445433,likely on TIC 431999916 which has lower end Gaia Rstar=2.8 Rsun and is 0.9 brighter than the target in T-band; still possibly planetary
432008938,PC,FP,13.058762,8,period might be double; crowded field,643.01,FP,1522.349321,0.002539,9.653456,period might be double; crowded field
432549364,KP,KP,84.04890400000002,17,KELT 1b,1476.01,KP,1765.5338010000007,2.8000000000000013e-05,1.217509,KELT 1b
434105231,PC,FP,76.0,2,maybe EB; V-shaped; some odd-even,311.01,FP,1354.99864,3e-05,0.79632,maybe EB; V-shaped; some odd-even
434234955,PC,,22.0,5,Hint of secondary may be driven by momentum dumps in second orbit.,944.01,PC,1439.3488,0.00581,6.04548,Hint of secondary may be driven by momentum dumps in second orbit.
434486077,PC,,13.318214000000001,9,,743.01,PC,1545.138626,0.000311,2.227876,
434718964,PC,,20.0,"17,18",No stellar info; could be evolved or a small star; if evolved then likely EB,1512.01,PC,1765.7933100000002,0.00024,1.59748,No stellar info; could be evolved or a small star; if evolved then likely EB
435680451,PC,,9.148983,"18,19",,1762.01,PC,1810.918242,0.004070000000000001,24.149899,
437242640,KP,KP,151.34626799999995,9,WASP-34 b,744.01,KP,1546.421839,9.5e-05,4.3178,WASP-34 b
437248515,KP,KP,103.024239,9,WASP- 31 b,683.01,KP,1544.082263,0.000129,3.4059230000000005,WASP- 31 b
437261733,KP,KP,26.0,9,,1910.01,KP,1548.79102,0.00127,5.41792,
437329044,PC,,54.0,11,period could be double,1982.01,PC,1602.57978,0.0012,8.58635,period could be double
437333618,KP,KP,32.798256,11,HATS-25b,843.01,KP,1598.425994,0.000462,4.298442,HATS-25b
437984134,PC,FP,32.0,6,Period is probably 3 times longer (~ 15 or 17 days); do reanalysis with longer period; Only two events visible; the latest is partial and might not be real,887.01,FP,1472.07754,0.00059,5.77114,Period is probably 3 times longer (~ 15 or 17 days); do reanalysis with longer period; Only two events visible; the latest is partial and might not be real
438295981,PC,FP,17.0,6,A clear centroid shift; signal comes from a blended star. Check neighbors,888.01,FP,1472.15837,0.0016699999999999998,3.96643,A clear centroid shift; signal comes from a blended star. Check neighbors
438490744,PC,FP,19.085302,6,,529.01,FP,1468.4958,0.000283,1.665878,
439456714,PC,,15.177195000000001,3,check that 439456712 is not the target,277.01,PC,1389.02917,0.0007160000000000001,3.994244,check that 439456712 is not the target
439610306,PC,,11.0,10,,2004.01,PC,1545.26565,0.00056,1.79988,
440100539,PC,,10.0,17,Potential level 1 candidate; could be half the period,1548.01,PC,1769.32363,0.00585,12.6017,Potential level 1 candidate; could be half the period
440777904,KP,KP,78.209305,7,HAT-P-24 b,511.01,KP,1491.696318,0.000152,3.355138,HAT-P-24 b
440801822,PC,FP,12.0,7,,1008.01,FP,1492.52135,0.00105,2.04936,
440887364,PC,,12.839478999999999,11,may have more than two candidates,836.01,PC,1599.76396,0.00199,8.593935,may have more than two candidates
441075486,PC,FP,153.0,2,likely EB; V-shaped;,372.01,FP,1354.76663,3e-05,1.12026,likely EB; V-shaped;
441462736,PC,CP,14.385106,2,evolved star,197.01,CP,1357.013115,0.006368,14.279001,evolved star
441732151,PC,FP,77.0,"15,16,17,18",secondary; synchronized; likely FP,1555.01,FP,1712.0887899999998,7e-05,2.0998900000000003,secondary; synchronized; TFOP FP
441739020,PC,,143.0,23,The original alerted (TOI 1670) period of 26 days is wrong. Correct period is 40.7 days.,1670.01,PC,1710.1755899999994,0.00333,40.73133,The original alerted (TOI 1670) period of 26 days is wrong. Correct period is 40.7 days.
441739871,PC,,9.086588,"14,15,16,17,18,19",Slight odd-even at 1.7 sigma,1763.01,PC,1684.7850219999998,9.7e-05,3.79794,Slight odd-even at 1.7 sigma
441797803,PC,,190.0,"14,15,16,17,18,19",TOI 1302 TFOP under investigation; TRES SG2 observations consistent with hot Jupiter; Check 441797805,1302.01,PC,1684.4125,7e-05,5.66664,TOI 1302 TFOP under investigation; TRES SG2 observations consistent with hot Jupiter; Check 441797805
444415148,PC,,11.0,"17,18",,1585.01,PC,1764.8746,0.00032,1.83641,
444842193,PC,,7.504138,9,low SNR,745.01,PC,1544.269302,0.000335,1.077686,low SNR
445137888,PC,,11.0,"17,18",Some depth-aperture correlation,1536.01,PC,1765.0674399999998,0.00032,2.0139,Some depth-aperture correlation
445144327,PC,,9.0,"17,18",large star and large companion,1586.01,PC,1765.67889,0.00062,1.80794,large star and large companion
445254275,PC,,17.0,24,potential centroid offset; some depth-aperture correlation; large star,2029.01,PC,1767.19721,8e-05,2.57134,potential centroid offset; some depth-aperture correlation; large star
445586472,PC,,25.0,"7,8,9,10",,967.01,PC,1492.91351,0.0001,1.73838,need to check 445581470
445805961,PC,,67.0,20,,1710.01,PC,1836.96496,0.0014199999999999998,24.28313,TFOP under investigation
445822015,PC,FP,18.0,9,,689.01,FP,1545.05695,0.00044,1.66402,
445859771,PC,,35.535137,15,,1273.01,PC,1712.3479100000006,4e-05,4.63123,Potential odd-even and centroid shift.
445903569,PC,,60.0,10,may be on 445732250 (Gaia DR2 Rstar = 2.7 Rsun),1994.01,PC,1547.80714,0.00019,4.03395,may be on 445732250 (Gaia DR2 Rstar = 2.7 Rsun)
446549905,PC,FP,60.0,13,,1110.01,FP,1654.60889,0.00014,2.45466,
447061717,PC,,40.9582,"9,10",crowded field; check near neighbors,1231.01,PC,1563.888198,0.001213,24.246135,crowded field; check near neighbors
447206604,PC,,106.0,10,v-shaped,1999.01,PC,1547.32976,0.00016,7.2137,v-shaped
447283466,PC,FP,27.0,"9,10",crowded; need SG1 to check neighbors,1028.01,FP,1544.48066,0.00034,1.01606,crowded; need SG1 to check neighbors
449050247,PC,FP,212.0,5,GAIA shows two stars on target,951.01,FP,1441.2993,8e-05,2.96845,GAIA shows two stars on target
449050248,PC,FP,209.0,5,large but QLP does inflate Rp by ~10%,953.01,FP,1441.29935,8e-05,2.96844,large but QLP does inflate Rp by ~10%
450327768,PC,FP,70.0,21,,1788.01,FP,1875.04671,0.00028,5.34326,
451599528,PC,,142.0,"12,13",Single transit,1104.01,PC,1652.14641,,,Single transit
451606970,PC,,8.245595,"12,13",Possible single transit; first of two transits occurs after momentum dump,1214.01,PC,1634.5498630000006,0.007447,38.361426,Possible single transit; first of two transits occurs after momentum dump
451645081,PC,,8.855522,10,low SNR,783.01,PC,1573.880783,0.003796,16.233587,low SNR
452803785,PC,,31.0,"16,17",Some centroid offset,1483.01,PC,1743.7059800000006,0.00063,5.00626,Some centroid offset
452808876,KP,KP,205.0,5,WASP-82b,453.01,KP,1438.96587,8e-05,2.70582,WASP-82b
452866790,PC,,9.900291000000001,7,,488.01,PC,1492.202188,0.000192,1.198126,
453209605,PC,FP,20.0,7,no planet radius estimate because no stellar radius estimate but star is likely to be evolved so planet likely to be large.,968.01,FP,1493.61746,0.0006,2.80944,no planet radius estimate because no stellar radius estimate but star is likely to be evolved so planet likely to be large.
453211454,PC,,19.772907,7,Looks like a transit signal but there is a possible single secondary at 1506 need to check multi-sector data.,509.01,PC,1494.445731,0.002151,18.119809,Looks like a transit signal but there is a possible single secondary at 1506 need to check multi-sector data.
453260209,PC,,7.9299490000000015,"10,11,12",Could be high proper motion star,1215.01,PC,1570.391508,4.8e-05,1.212615,Could be high proper motion star
453387619,PC,,20.0,20,short transit duration,1703.01,PC,1843.70837,9e-05,1.20143,short transit duration
453464017,PC,,15.0,10,difference images prefer signal on target compare to 453464049,1993.01,PC,1572.20411,0.00024,3.94181,difference images prefer signal on target compare to 453464049
453789494,KP,KP,122.0,11,,1907.01,KP,1598.80459,0.00034,5.4774400000000005,
455096220,KP,KP,43.459697999999996,7,HAT-P-35,489.01,KP,1492.341364,0.000246,3.646774,HAT-P-35
455135327,KP,KP,157.992676,7,HAT-P-30,490.01,KP,1491.915755,5.7e-05,2.810577,HAT-P-30
455791689,PC,,13.0,"16,17",Variable star; possibly synchronized; need stellar radius,1544.01,PC,1739.30873,0.00014,1.29165,Variable star; possibly synchronized; need stellar radius
455962313,PC,FP,18.0,"17,18",Retired as TFOP NEB FP; no stellar parameters; could be twice the period,1517.01,FP,1766.0422199999994,0.0006,4.51083,Retired as TFOP NEB FP; no stellar parameters; could be twice the period
457138169,PC,,27.0,21,2 stars in the pixel; delta mag 5,1770.01,PC,1871.72593,0.00013000000000000002,1.09254,2 stars in the pixel; delta mag 5
457939414,PC,,31.0,10,Crowded field,1990.01,PC,1573.32039,0.00111,3.78414,Crowded field 
458478250,KP,KP,650.8426,"14,15,16,17",KELT-23 A b,1165.01,KP,1683.911214,2e-06,2.255296,KELT-23 A b
458589703,PC,FA,28.0,7,Column effect introduced during calibration; not a real transit,693.01,FA,1506.49374,,,Column effect introduced during calibration; not a real transit
458856474,PC,,12.0,"10,11",possible EB; possible multi-planet system,1978.01,PC,1574.73105,0.00048,6.08135,possible EB; possible multi-planet system
458857720,PC,,34.0,"10,11",crowded field,1979.01,PC,1571.79697,0.0001,1.30924,crowded field
458914949,PC,,10.0,18,Centroid offset; depth-aperture correlation,1587.01,PC,1796.5972800000006,0.0031100000000000004,12.523,Centroid offset; depth-aperture correlation
459903429,PC,,9.0,"18,19",might be 2x period,1671.01,PC,1821.04876,0.00331,8.13664,might be 2x period
459942762,PC,FP,34.0,5,need SG1 to check star to the north.,430.01,FP,1438.83761,6e-05,0.58644,need SG1 to check star to the north.
459969957,PC,,58.354969,"14,15",,1274.01,PC,1693.042866,0.00054,19.318465,
459970307,PC,,15.0,"14,15,16,17,18,19",,1154.01,PC,1686.67196,0.00176,21.74787,TOI 1154; under investigation by TFOP
459978312,PC,,8.0,"14,15,16,17,18,19",Likely FP around evolved star,1487.01,PC,1684.88739,0.00355,23.28798,Likely FP around evolved star
459997997,PC,FP,17.0,10,Poor detrending; some depth-aperture correlation; CTOI from Luke Bouma,1888.01,FP,1573.5616699999994,0.00113,5.5501,Poor detrending; some depth-aperture correlation; CTOI from Luke Bouma
460140752,PC,,36.0,"10,11",Likely large star,1947.01,PC,1577.86255,0.0009,12.00654,Likely large star
460205581,PC,,28.47536,"10,11",,837.01,PC,1574.27383,0.000343,8.324667999999999,
460984940,PC,,14.765322,"10,11",Crowded field.,784.01,PC,1570.224864,0.000175,2.796723,Crowded field.
461080504,PC,,32.0,"10,11",check 461080553; star is variable; v-shaped,1944.01,PC,1571.83097,0.0006799999999999999,6.09858,check 461080553; star is variable; v-shaped
461271719,PC,FP,13.648395,11,could be in phase with the variability; needs closer inspection in the raw light curve; period may be P/2; could also be an EB with a secondary possibly falling in the data gap,838.01,FP,1603.1941869999994,0.0017510000000000002,15.246334,could be in phase with the variability; needs closer inspection in the raw light curve; period may be P/2; could also be an EB with a secondary possibly falling in the data gap
461387302,PC,FP,11.0,"17,18",,1624.01,FP,1765.95018,0.00195,5.80783,Centroid offset; significant depth-aperture correlation
461662295,PC,FP,66.0,20,Gaia RV error is 7 km/s; check for secondaries; period could be 2x; observed transits could be secondaries,1711.01,FP,1844.85466,0.0046,10.2558,Gaia RV error is 7 km/s; check for secondaries; period could be 2x; observed transits could be secondaries
461867584,PC,,85.0,"9,10",Transit object might be too big bc star is hot but there is no estimate of the stellar radius,1039.01,PC,1546.05307,0.00013000000000000002,4.42045,Transit object might be too big bc star is hot but there is no estimate of the stellar radius
462162948,PC,,9.936622999999999,9,could be double the period,684.01,PC,1546.467722,0.0031030000000000003,19.847358,could be double the period
463402815,PC,,53.0,"9,10",CCDM J10152-5846AB so object might be part of a known visual binary,1044.01,PC,1544.59785,4e-05,1.0086,CCDM J10152-5846AB so object might be part of a known visual binary
464296022,PC,FP,57.0,"9,10",Looks like a ~12 day transit candidate blended with a ~1.5 day EB/variability; need SG1 to check neighbors,1030.01,FP,1551.32747,0.0007599999999999999,12.12369,Looks like a ~12 day transit candidate blended with a ~1.5 day EB/variability; need SG1 to check neighbors
466113537,PC,,10.0,"10,11",crowded field.,1954.01,PC,1572.59809,0.0016,4.90427,crowded field. 
466840711,KP,KP,7.7704619999999975,11,OGLE2-TR-L9b,839.01,KP,1598.899459,0.000997,2.485338,OGLE2-TR-L9b
467179528,PC,,19.032663,"14,15",L1 candidate,1266.01,PC,1691.004583,0.002376,10.895412,L1 candidate
467281353,PC,,12.0,"10,11",crowded field,1975.01,PC,1573.23655,0.0009,2.82888,crowded field
467666275,PC,,8.569719000000001,"10,11",,1204.01,PC,1569.9375699999994,0.000117,1.381467,
468148930,PC,,19.579142,13,,1086.01,PC,1655.293549,0.000594,3.717407,
468472950,PC,,10.0,"15,16",,1395.01,PC,1712.35831,0.00017,0.98736,
468574941,PC,,204.0,24,,2046.01,PC,1792.39519,0.0,1.4972,
468828873,PC,,10.0,"18,19",might be on 468828877,1672.01,PC,1819.97443,0.00066,3.89675,might be on 468828877; flux depth aperture correlation
468845640,PC,FP,49.0,"16,17",TFOP FP,1396.01,FP,1741.72914,0.00063,3.99307,TFOP FP
468880077,PC,,10.0,5,need SG1 to check star 468880075,438.01,PC,1441.05616,0.00281,5.8076,need SG1 to check star 468880075
468987719,KP,KP,33.698181,7,HAT-P-43,491.01,KP,1493.547133,0.000286,3.333395,HAT-P-43
468997317,PC,,10.0,"9,10",check 5xP,1986.01,PC,1551.60678,0.00135,7.50287,check 5xP
469212332,PC,,31.0,10,Period is double (2x15.39468),1985.01,PC,1549.87873,0.00086,30.78936,Period is double (2x15.39468)
469782185,PC,FP,210.0,13,Large candidate,1123.01,FP,1658.0408699999994,2e-05,1.20928,Large candidate
470127886,PC,,260.0,24,,2031.01,PC,1794.38868,1e-05,5.71547,
470159478,PC,APC,25.0,24,V-shaped,2032.01,APC,1802.01435,0.00025,17.009339999999998,V-shaped
470315428,PC,,17.0,"18,19",Matches to a nearby star 668056616 at Tmag=10.3,1673.01,PC,1818.19746,0.00036,1.08625,Matches to a nearby star 668056616 at Tmag=10.3
470381900,PC,,7.640768,19,centroid offset relative to oot centroid position; no offset relative to TIC position; check nearby stars,1696.01,PC,1816.697706,0.0005110000000000001,2.500715,centroid offset relative to oot centroid position; no offset relative to TIC position; check nearby stars
470709084,PC,,14.0,"17,18",,1515.01,PC,1764.91445,0.0009,3.66328,Possible depth-aperture correlation
470852531,PC,,19.0,"17,18",shallow secondary eclipse might be due to a planet,1625.01,PC,1765.5340399999998,0.00023,1.49446,shallow secondary eclipse might be due to a planet 
470987100,PC,,9.036864999999999,20,,1732.01,PC,1843.294736,0.000813,4.121356,
1100766816,PC,FP,18.0,24,TFOP retired as NEB; slight offset in difference image; minor flux depth aperture correlation; tic match to 1100766815 and 445884778; latter is phantom tic,2052.01,FP,1957.04205,0.0003,1.62263,slight offset in difference image; minor flux depth aperture correlation; tic match to 1100766815 and 445884778; latter is phantom tic
1400770435,PC,FP,118.0,"14,15,16,17,18",2 stars in pixel; TFOP FP,1344.01,FP,1686.33776,0.00021,13.74306,2 stars in pixel; TFOP FP
1551345500,PC,,39.794777,"14,15,16,17,18,19",v-shaped; possibly EB,1764.01,PC,1701.527632,0.000612,47.386525,v-shaped; possibly EB
1717732429,PC,FP,58.0,14,TFOP FP,1172.01,FP,1687.79632,0.00223,7.85694,TFOP FP
1718201850,PC,FP,193.0,"14,15,16,17",Could be on TOI 1183 (258777137); TFOP FP,1351.01,FP,1686.00268,0.00025,5.92936,Could be on TOI 1183 (258777137); TFOP FP
1884091865,PC,,7.8631470000000006,"19,20",Some transits affected by noise at end of sectors; crowded field; 2 similarly bright stars in pixel,1697.01,PC,1844.275679,0.006605,10.691098,Some transits affected by noise at end of sectors; crowded field; 2 similarly bright stars in pixel
2041563029,PC,FP,123.0,16,could be a multi-planet system or an EB,1427.01,FP,1747.00971,0.00023,12.80758,could be a multi-planet system or an EB
356710041,PC,,21.947939,23,Rp ~ 15 Re,,PC,,,,
141663460,PC,FP,54.0,11,Large planet candidate around host star close to 141663464 (TOI 1962.01),,FP,,,,
147951030,PC,,7.4243169999999985,"14,20,21",potential L1 candidate; low snr,,PC,,,,
417931300,PC,,7.813827000000002,"14,15,21,22",Check bright neighbor (TIC 417931299).,,PC,,,,
198187049,PC,,8.539014,"14,15,16,17,18,19,21,22",Centroid offset may stem from the host star brightness.,,PC,,,,
233182695,PC,,9.165593,"14,15,16,21,22",V-shaped; could be grazing incidence,,PC,,,,
198360694,PC,,11.824265,"14,15,17,18,19,20,21,22,23",L1 candidate,,PC,,,,
900715901,PC,,7.765519999999999,"14,20,21",potential L1 candidate; low snr; check nearby stars,,PC,,,,
441642457,PC,,7.307389,"15,16,22,23",The transit from S22 (TBJD~1905) can be from the same PC or a different PC. Only 2 transits.,,PC,,,,
158075010,PC,,7.168755,"16,23",potential L1 candidate; only 2 transits so period not well constrained; no additional sectors for this target,,PC,,,,
23814735,PC,,8.807797,"16,23",potential L1 candidate; low snr,,PC,,,,
