rowid,TIC_ID,T0,Depth,Period,Period_Uncertainity,Duration,TMag,Teff,Radius,NumTransits,a,b,logg,rp_rs,DepthEven,DepthOdd,odd_even_mismatch,snr,sde,Mass,distance,lum,rho,Disposition
7707,149930656,1450.8964328141954,0.9981462891018652,13.147250490903607,inf,2.664143551968865,10.8920002,5543.45019531,0.9665,1.0,0.3862,0.2061,4.46214008,0.03938783499801237,,0.9984471139773956,,7.948235630879997,11.559702680813086,0.98,188.849,0.794728935,1.08548,J
7708,149598862,1386.1546212714263,0.9885146412966372,0.831887515200626,0.005347934022181144,2.152167860407725,11.59000015,27500.0,0.18,24.0,0.1258,0.235,5.59997988,0.1027321571491621,0.9894507474652168,0.989077902148823,1.7181877933608707,38.31997478088928,9.056762111408146,0.47,226.935,16.6943874,80.5899,J
7709,306893839,1395.3524821265714,0.9987773322876521,10.103407530157591,inf,4.210772535383566,8.06999969,6000.0,,2.0,0.0697,0.5636,4.0,0.03285440323687599,0.9978769582122008,0.9998053431340544,15.862043241622406,29.06246655048537,6.909743770169967,,515.507,,,J
7710,340219007,1387.4665827127676,0.9994550988507392,1.5247498622283726,0.020757003009202912,4.132357249649627,8.29599953,6504.20996094,1.41078,13.0,0.3079,0.2295,4.0,0.02163639662734608,0.999534522825522,0.999494164911834,1.1539845522278072,37.38201171708892,6.3408226713468006,1.33,105.81,3.20916438,0.473667,J
7711,260947689,1411.7075538395995,0.9992495046471728,1.0719401818778194,0.00213265911070204,0.6831116163154725,7.88000011,9423.0,1.81395,22.0,0.1701,0.23,4.11759996,0.026060953125257757,0.9992811902609786,0.9992897675232296,0.11496969930407258,21.089807643720654,11.51534874441991,2.38,180.477,22.7535172,0.398751,V
7712,364423809,1355.1149097475106,0.9998114102158076,1.2980246066730357,0.009761230037575673,1.1630516098996806,5.11999989,6000.0,16.5582,20.0,0.4416,0.2763,4.0,0.01233469936387827,0.9997461534002984,0.9998508098639596,3.829814064052907,20.61376826304069,4.749840705111339,,163.88,,,J
7713,139370701,1386.1040752106535,0.9993267202522385,1.1199145491337683,0.013064186168319948,2.9848582600557716,7.78499985,6632.0,1.3111,17.0,0.3014,0.231,4.0,0.024077298550315925,0.9993982444186108,0.999383726573734,0.4941557615869955,46.76574661802032,8.801857338885354,1.39,84.2241,2.99602032,0.616747,J
7714,220391763,1387.031647584946,0.9991136510950924,1.1706136211714768,0.011478648537257441,3.1524941261868493,11.6260004,3087.0,0.259946,16.0,0.1533,0.4776,4.0,0.0277579376581952,0.999234007552716,0.9991301198449594,0.5565804259791864,12.334263669181633,6.166114423393013,0.231702,,0.00603196,13.1911,J
7715,220558936,1325.3723859903694,0.9997902511747538,1.006947432098276,0.0013677884809264462,0.4369231192281634,8.84899998,6170.0,1.1404100000000001,27.0,0.3216,0.2301,4.40313005,0.01338730307909627,0.9996689428410922,0.9998404199102532,1.9749195292422759,7.720011638495122,7.9127740404753935,1.18,105.22,1.71687758,0.795602,J
7716,270166263,1332.508085519206,0.9380000547053676,7.662895302825347,0.03412072311547165,2.538404390772937,9.80700016,4962.0,1.2794299999999998,3.0,0.4495,0.1914,4.13455009,0.2252387368321768,0.914928568887582,0.999849960184926,32.98247948217403,127.47826271659784,25.650199396957674,0.8109999999999999,124.61,0.8733131,0.387235,EB
7717,91643068,1386.405399316262,0.9996550707752394,0.99552045368869,0.003083170259233825,0.6192845167580237,10.19999981,4173.0,0.7207899999999999,19.0,0.4834,0.1895,4.47194004,0.016686989372826182,0.9996675746238812,0.9997121136645948,0.2556071287471437,5.086481103776839,5.461210887874866,0.67,62.7351,0.1615181,1.78916,J
7718,33833498,1411.8699295095844,0.9807895945979836,1.147845989807193,0.010513916589870777,2.870669360428705,11.84899998,4722.0,0.8214229999999999,19.0,0.4642,0.1807,4.53015995,0.12513737236914366,0.983413725997947,0.9826122129912024,2.8086342816896503,84.0316208339363,9.409744254099644,0.76,189.93400000000003,0.3110254000000001,1.37124,J
7719,272468689,1386.2520983886527,0.9995466430460892,1.1568715718858054,0.01282869178737045,2.9819676516603435,9.21899986,6669.0,1.55861,17.0,0.2895,0.3402,4.20164013,0.01959343432305217,0.999603625935966,0.999593259727188,0.21370278909436924,22.374615557688408,7.667056632415074,,182.417,,,J
7720,389919362,1355.0699773768636,0.9994794245368588,3.7627067364984472,0.013444254149632462,1.2940729765699521,10.57400036,5617.31005859,2.07271,8.0,0.3789,0.2128,4.27024984,0.020889320374787152,0.9995171249154792,0.9995401591624988,0.1000273356759835,6.059284529489174,6.783992567403383,0.99,288.259,3.85377812,0.111178,J
7721,197887879,1355.7067205744347,0.9998467063912312,1.741551781490977,0.0038599828966101595,0.1816557242055415,9.32800007,6807.0,,14.0,0.3685,0.5069,4.0,0.011023306617230135,0.9998650878486508,0.9995955639639296,1.2783687445739222,3.3678768735797058,5.674897988949662,,211.767,,,PC
7722,197758148,1327.4692627418021,0.9992198025165392,12.040725502193096,0.03747568510962207,1.7289696478984156,10.27000046,3461.0,0.48152399999999995,2.0,0.1604,0.4325,4.8842802,0.026119794972629617,0.9992057786921604,,,7.025437662552188,4.168767935949694,0.479502,28.5892,0.0307781976,4.29474,IS
7723,55453775,1394.7289858943172,0.9980086658288969,9.356637812187225,0.02452252927782883,1.113336279301527,11.69799995,5433.20996094,0.8880629999999999,2.0,0.3947,0.2049,4.62544012,0.040759500856221986,0.998453803652436,0.9979213327837584,0.5617891714748373,5.590575866828647,6.2112772098859095,0.95,249.601,0.6191679,1.35641,IS
7724,7723060,1438.739426666034,0.9962196702137496,1.0062872238495706,0.007248676310472935,2.7407331812830726,11.22599983,3211.0,0.220435,25.0,0.1533,0.4776,5.0138998,0.05732574188955247,0.9966378624837792,0.9965302579886576,0.7214440504358325,48.05497648560726,10.11919432363184,0.18961,14.3177,0.004584719429999999,17.7019,J
7725,278683641,1388.4168284652926,0.8781417237196569,4.245203925796991,0.012806741372074716,3.63164528024443,9.52000046,6469.0,1.70098,5.0,0.3507,0.2158,4.11886978,0.32129458099946423,0.8922615601099109,0.8933252919881591,0.26054483340246376,214.3219810364041,28.157905080573936,1.14,203.197,3.5973940000000004,0.231637,EB
7726,179034327,1451.0062126853259,0.9954852546292848,13.139401314535682,inf,1.8184004526406208,9.07299995,5229.0,0.794471,1.0,0.4244,0.1961,4.55428982,0.061061464643464215,,0.9947931569464656,,50.61035873345732,18.367501740793333,0.85,57.3973,0.3819996,1.6950599999999998,J
7727,31814318,1325.4724280465878,0.9999228896417108,1.0886380679788132,0.004059781311417488,1.1077052058042,7.99900007,6619.0,1.49504,25.0,0.3215,0.2192,4.0,0.008125859942375893,0.9999466338427264,0.9999067577411545,1.1195515172331163,5.502777744582975,6.012804124465463,1.39,105.328,3.865188,0.4159640000000001,J
7728,271891181,1387.329842909768,0.9979357477609048,8.026960514497976,0.07996243890613773,3.091436238515437,10.85299969,5657.64990234,0.992426,3.0,0.371,0.2094,4.55580997,0.041676499881621434,0.9991323380412572,0.9962016453438254,7.746338705172043,16.88357611825103,4.934580240192812,1.0,189.697,0.909149051,1.02307,IS
7729,201253941,1328.6877099467472,0.9998830167421472,4.744848264223945,0.00720796494174003,0.8636709152603483,7.296,8280.0,1.68278,6.0,0.221,0.2358,4.43094015,0.010186660353490272,0.9998993711745786,0.9998870683956196,0.19527064033293626,5.235747539026405,5.269215324063208,1.98,112.753,11.151354800000002,0.415508,J
7730,271554665,1395.3363526115259,0.9977204982662862,10.07820325283113,inf,3.480063040155074,10.59500027,5372.20019531,0.838701,2.0,0.3947,0.2049,4.70843983,0.04360906218599393,0.9963189206781574,0.9996964695228276,7.881994562269701,18.803569172282984,4.352521948586278,0.93,130.781,0.5278588000000001,1.57638,J
7731,350584303,1386.0217075298908,0.999777196202716,1.1419536484061066,0.011124889050272537,0.8315416944686729,8.32199955,4346.89990234,20.6061,17.0,0.512,0.2422,1.69000006,0.013258384866330956,0.9998179248975748,0.9997833082469152,0.5267430196293187,8.221761564673766,4.221870049605797,,715.7669999999997,,,J
7732,167554282,1423.5150467752496,0.9988141846651816,12.911975087192236,inf,2.869515678693617,10.94200039,5717.02978516,1.08598,2.0,0.371,0.2094,4.36982012,0.03158772783683648,0.9986499303411024,0.9990399933633428,0.6583664694802956,6.7054457382385655,6.713346919740014,1.02,222.246,1.13506365,0.7964060000000001,J
7733,277016438,1386.167920778288,0.9993279481107674,0.6604868538173265,0.000715417877158675,0.3630254815531817,11.161999699999999,4997.0,2.16393,29.0,0.3332,0.2167,4.49471998,0.02394028095078184,0.9992838084248116,0.9993821998157406,0.2718493908926848,5.136151842924906,4.285078693455663,1.31,467.452,7.288055,0.12928299999999998,V
7734,396696863,1386.0757323811172,0.9963727678504876,0.8184166890557649,0.01290503194193271,2.152173363067384,9.00800037,6562.0,1.76157,24.0,0.3026,0.2256,3.9570601,0.05590153311442615,0.9967968570507152,0.9967712350045086,0.3989678277772129,64.97126799552973,5.993112412225903,1.49,207.674,6.23125458,0.272574,J
7735,382323697,1387.4225467556205,0.9781469704085559,3.890222445346084,0.0265994000784624,2.4773358561713787,11.55000019,5221.0,1.47355,5.0,0.3726,0.2129,3.91727996,0.13551186288605965,0.9806503840279835,0.9812926953199752,0.7010745235483279,112.88315922543434,16.430636829790707,1.01,408.843,2.060674,0.31566500000000003,EB
7736,167304218,1386.612280432837,0.9996340750421748,0.6930031879545049,0.00114329330960794,0.4268052838356801,7.59700012,7251.0,2.1651,27.0,0.2801,0.2331,3.97199988,0.01781975251375241,0.9996944338333996,0.9996286549011941,1.0403988073047132,12.914594242299364,7.978083447444563,1.63,142.77100000000004,11.6746311,0.160603,J
7737,350743714,1442.600506074389,0.9958657154035192,7.757214851493622,0.04415719473634594,2.150689420546175,9.78899956,6038.0,,2.0,0.3484,0.3103,3.96000004,0.05865445359869526,0.9959406750303488,,,60.346976886179256,21.546601269852157,,193.709076,,,PC
7738,149444341,1386.1326519667534,0.9988162750530842,2.119840340144335,0.005085821592926143,0.3940581278458251,12.06499958,3313.0,0.355716,10.0,0.1555,0.4459,4.0,0.03216205908928005,0.9981986625222914,0.9993683273179004,1.3130326371685048,3.9189470183589368,4.9103579561936685,0.34081,40.4227,0.014443472,7.57185,IS
7739,238810124,1326.173765651835,0.99975667239072,1.379670502034665,0.016001329455774704,3.608951941574032,7.56500006,6788.0,2.33807,20.0,0.3096,0.2225,4.0,0.014463498925159904,0.9997784367434348,0.9997906416533828,0.6319165521759295,30.84935142965176,8.36185039238967,1.46,135.765,10.456234,0.114231,J
7740,260188534,1423.7600218824357,0.9988466977361906,12.967498808661265,inf,2.36634191486131,8.65699959,5563.33007813,2.03508,1.0,0.3789,0.2128,4.0,0.03109238493480069,,0.998859126440162,,13.456305334196498,6.8896770399394835,0.98,142.028,3.57433343,0.116274,J
7741,149990098,1387.7250424658635,0.99972002765361,9.2351509319929,0.03621121106986713,1.0858837776261678,8.34000015,6311.0,1.87149,3.0,0.3383,0.2164,3.96202993,0.01543706995629717,0.9997281798962224,0.9997846023382241,0.4787434424674523,5.579775108819207,5.8812704353163054,1.25,142.525,5.0694089999999985,0.1907,J
7742,407661994,1446.7111408672065,0.967913143950469,12.562216057165944,0.056019149876588514,2.4261380439184803,11.34799957,5469.0,1.17788,2.0,0.3862,0.2061,4.40576982,0.16387197627656366,0.9721560236740556,0.9725246564715528,0.1828540001956451,102.37135887545078,23.648483763049846,0.95,272.084,1.10924816,0.581331,EB
7743,388129475,1438.125001822971,0.9983274142349812,12.878055210042241,inf,2.5994001958561936,11.86800003,3946.0,0.547367,2.0,0.2946,0.3316,4.62837982,0.0376284414100208,0.9983230141318176,,,7.122734515396654,8.436240505797889,0.5428810000000001,80.3375,0.0616183542,3.31031,IS
7744,237933846,1386.7207550267221,0.9999117596876264,0.7770006555071621,0.0013337011316484348,0.4754478891996822,7.25199986,6160.0,1.2143,25.0,0.3216,0.2301,4.332089900000001,0.008683140843477103,0.9999235855747798,0.9999200663220288,0.08676813734416211,5.656392566772058,7.188703686988668,1.2,55.6146,1.99332285,0.670198,J
7745,91612609,1394.7158543895985,0.9972341501033836,10.132731211364325,inf,8.981231344542124,9.10200024,5565.0,1.52138,2.0,0.3662,0.214,3.96235991,0.04826575569618045,0.9958109726700412,0.9991019100635646,9.016881858582675,25.817961441049608,5.838295446253477,1.05,148.296,2.41732025,0.298178,IS
7746,271975726,1386.9489349892106,0.9981520392200623,2.0118233200943516,0.033136601004917776,5.34112459842363,12.97200012,3100.0,0.32371,10.0,0.1606,0.4974,4.0,0.039947932748283684,0.9979597945136828,0.9985886559721076,1.1162767776736822,9.460052116012523,4.225804425283485,0.303832,47.7014,0.008831785,8.95705,IS
7747,200740049,1386.8237237068076,0.9969351784040364,1.1330592365400054,0.010284548253731709,2.9748901536267285,13.47399998,2876.0,0.324914,17.0,0.1998,0.5387,4.0,0.050848152166177926,0.9972956018215924,0.99714033455128,0.3014907204072769,15.501717132316935,7.713099899350826,0.305221,,0.007193341,8.89834,J
7748,294206429,1438.4367074459235,0.8111043798211028,1.0554337695098608,0.004120015552542045,2.8616536256971603,8.08500004,6000.0,3.54989,24.0,0.1311,0.265,4.0,0.4150879324743671,0.8231786665831159,0.8241483488098419,0.5087742348734619,280.333422473967,19.669299354211248,3.06,437.139,204.9314,0.0684032,EB
7749,31927503,1327.5453040742461,0.9997388053483324,2.4137854195362323,0.03805686125747987,6.5655064088560655,9.42300034,6545.89990234,1.88159,11.0,0.3276,0.218,4.11999989,0.014939281219713847,0.9997887039478309,0.9997179485029296,1.1056863751286132,10.890668822607344,6.198977264354318,1.35,268.064,5.856277,0.202656,J
7750,201293780,1325.7548323553506,0.984977876141748,0.9373374354929126,0.002074470132035322,0.9641159292946664,9.713000300000001,5667.0,1.2261600000000001,29.0,0.3345,0.2282,4.18416023,0.11303015351657915,0.9860032338769464,0.9859640772308372,0.10346085483511096,203.19727105947518,28.935235639497968,1.09,162.564,1.71143329,0.591263,EB
7751,219419486,1411.0555558856088,0.9955074915194542,0.6586193016765538,0.0011138165382623688,0.5467464464302312,9.64299965,7000.16015625,1.94232,34.0,0.2961,0.2276,4.0,0.062279066080189315,0.995787276692668,0.9954934442751386,0.6093798963049395,19.12235561803405,7.527334032408563,1.54,305.356,8.161437,0.210165,J
7752,279160488,1386.682731843163,0.9997827800641088,1.6958779585407489,0.006282073134081022,0.6404979432750082,9.20199966,6097.0,1.0903,12.0,0.3454,0.2253,4.38747978,0.01356665294068375,0.9998130371782572,0.9998179532483034,0.03789478955514755,4.202140449816491,4.2659261661181755,1.08,110.732,1.32256663,0.833276,J
7753,55500968,1411.2543942387101,0.9978473409946172,0.8082895730524433,0.0007317173265924959,0.4241527381842631,9.84500027,7721.0,1.90474,27.0,0.2396,0.2457,4.15512991,0.04350381500377208,0.9974478196394722,0.9976569151520036,0.5323322499506183,16.465707400004305,14.158682518952096,1.87,395.673,12.4121037,0.270604,J
7754,260305166,1386.6694867040048,0.9997575560807188,1.2954482060098824,0.01313786028259345,3.2314724767339253,9.57699966,7021.0,1.6312,15.0,0.2961,0.2276,4.20676994,0.01446782632060897,0.9997645675580664,0.9997976644831952,0.5700792876125439,10.705206476026248,8.374887203579643,1.57,257.434,6.037044,0.361723,J
7755,238227273,1387.0095609536552,0.998319550520313,2.4895770971511957,0.02724942333383851,5.881462401061424,8.55799961,6363.0,2.2991599999999996,8.0,0.3026,0.2256,3.80712008,0.03804948411914466,0.9982618777946921,0.9987455597260309,4.522663097071928,36.29085719655329,4.3994095342734525,1.51,212.252,10.9841681,0.124242,J
7756,300290824,1438.0814823203837,0.9995778978528338,13.147992272180192,inf,2.6157916210197185,5.28999996,3456.0,88.6925,1.0,0.5324,0.2372,4.0,0.018179823465345787,0.9996055985970416,,,13.11353005897959,9.299017028058852,,503.49800000000016,,,J
7757,31999683,1390.9894529911655,0.9997462131832308,6.888645207459952,0.17994018058125286,14.224154257767873,8.67099953,5667.0,1.35714,3.0,0.3662,0.214,4.129489899999999,0.014620402737410469,0.9997769578324536,0.9997717449292486,0.13067674531665313,15.070868872295787,5.938211391326816,1.03,101.715,1.84181726,0.412067,J
7758,279088392,1395.147684859721,0.9958325620414514,9.606407546249457,0.11531280775633768,1.1089491961657112,8.40299988,6029.0,1.05483,2.0,0.3454,0.2253,4.38248014,0.059423393033194535,0.993654556142966,0.998862104683356,1.3148864550795072,12.859959022128887,6.17141999839597,1.08,75.5385,1.22378385,0.920184,IS
7759,170698265,1438.1629325363363,0.9675701133890212,0.6656738919390719,0.0033445723188488268,1.7872824839364982,12.54599953,3470.0,0.5731729999999999,38.0,0.1618,0.47,4.0,0.16775128496845132,0.9713142097332184,0.9705948344736328,1.7037897714471315,57.79805147488897,10.882291530039149,0.565629,,0.0330217145,3.00382,J
7760,237342298,1386.3096933456086,0.9688743364024044,2.6931936948180843,0.00932082085393948,4.020746195607344,11.72599983,6055.0,1.69848,8.0,0.3451,0.21600000000000003,4.29477978,0.16255660820845996,0.9727030778796698,0.9727650801218648,0.08681007884187777,281.64814589423884,23.7976512720627,1.21,612.183,3.930415,0.246949,EB
7761,260419922,1386.6127773571757,0.9991679266141248,2.136906818686616,0.005140448018670529,0.2446617402274155,11.20899963,4959.0,3.6437800000000005,10.0,0.3928,0.2878,4.50029993,0.026138390484921326,0.9986322377229996,0.9994892124075444,1.4055283698383247,4.130937639589737,5.319506068119502,,785.3430000000003,,,IS
7762,231293332,1411.1374071383027,0.8714339074090474,1.7886840812711575,0.003162851218108997,2.136108965972337,9.89000034,5953.0,1.37622,13.0,0.3507,0.2158,4.10902977,0.330019124552223,0.8785640050816479,0.879661052497615,0.3909211938257372,1625.2866146923725,33.96838038042744,1.16,203.474,2.42517924,0.445035,EB
7763,231831130,1325.619896707852,0.999255869742312,0.6603232806863092,0.0005198252906889467,0.4274106943147588,6.6170000999999985,7242.58984375,1.7827400000000002,39.0,0.2801,0.2331,4.0,0.02541149022490868,0.9992495245936364,0.9993083208612272,0.9124145744658326,23.192171418926574,19.36587301937076,1.63,75.9054,7.878533,0.28769,V
7764,220478846,1386.4161447604627,0.9982937876368349,0.6374585055940025,0.0023899084345083144,0.7538643187278928,12.74800014,3665.0,0.562248,30.0,0.2315,0.3808,4.0,0.0382918010957801,0.9986330861915712,0.9982186120315699,0.7350439673806531,7.9747370216584335,7.863791715358727,0.556139,114.522,0.0519493259,3.12896,V
