rowid,TIC_ID,Probability,T0,Depth,Period,Duration,TMag,Teff,Radius,NumTransits,a,b,logg,rp_rs,DepthEven,DepthOdd,snr,sde,Mass,distance,lum,rho,Camera,CCD,RA,DEC,PMRA,PMDEC,PMTOTAL,MH,Period_Uncertainity,odd_even_mismatch,Disposition,Comments
334,303849568,2.08774022375513e-11,1468.6883903770554,0.9996207268934372,0.6348118814872078,0.4212770537446685,7.84800005,7797.0,1.6954,33.0,0.2396,0.2457,3.95000005,0.018260629618706885,0.9996622013675432,0.9996364657495156,8.017232504770135,7.842839155143231,1.831,137.047,9.365206,0.375729,1,3,104.578353,13.25095,-2.40235,-12.8675,13.08983735,-0.03,0.0006315974133339619,0.23269693227489835,,
335,32828818,5.493112985277549e-05,1468.6217741970831,0.9999451780728646,0.6048067850918061,1.6406500375764153,6.69299984,6327.77001953,1.6940400000000002,34.0,0.3383,0.2164,4.0,0.006831002633584599,0.9999504926777408,0.9999489282647984,9.28437443896771,11.088419047003525,1.25,60.7981,4.145186,0.257123,2,1,86.84129399999998,-27.134452000000003,34.9088,-18.2853,39.407823,,0.002071096867396316,0.1029376921324152,,
336,55497281,5.864295962965116e-05,1473.0543999304425,0.8043713882264899,4.972289460865512,2.9613482278673184,7.19099998,6135.0,1.5225799999999998,3.0,0.3507,0.2158,4.0,0.4070915351454341,0.854939370333923,0.7042045876293067,92.2837797110822,7.433554285327817,1.16,65.9713,2.95878959,0.328637,4,2,71.71772800000002,-60.603522,49.7023,130.94,140.05571115,,0.034343120831545004,8.503713791161942,,
337,302681760,0.9945484399795532,1471.9662775392724,0.994667435077152,6.365455584518467,1.6710311979867918,12.11699963,3652.0,0.42129,3.0,0.1671,0.4201,4.79604006,0.06828010424687353,0.9953559805144224,0.9950092078467956,12.356734342325197,8.723948666494909,0.415293,58.3258,0.027037087799999998,5.554069999999999,1,4,82.7334,16.2703,-24.39,-70.8,74.88332324,,0.047733676774676326,0.2349067505296299,,
338,49701947,0.18721941113471985,1470.0222783739416,0.9735247794086748,5.776585159252693,2.4480725969309534,10.94299984,5821.0,1.42738,4.0,0.354,0.2157,4.11069012,0.1496641586395711,0.9771972163988808,0.9767543129005021,135.69417115841847,24.052365289470004,1.11,334.408,2.38527369,0.381682,2,2,95.797614,-27.729159000000006,-7.2065,-10.2028,12.49122773,,0.023998272197121032,0.3825445209882661,,
339,39542007,1.3221772405813679e-06,1468.9471036532834,0.991488231631628,0.8683245013614731,2.3678211623662384,13.40600014,3106.0,0.20787600000000006,24.0,0.1606,0.4974,5.06325006,0.08573493708701115,0.9919525155924228,0.9927303530471612,26.626034429820976,8.569629155317495,0.176839,35.04,0.00361401751,19.6863,1,1,89.59899999999998,-5.7295,-139.26,-59.09,151.27780967,,0.0067133793620084425,1.0359625556919347,,
340,159088002,6.715452855132752e-06,1468.9214003795826,0.999784736045136,0.6790409062647503,1.844355998230185,9.0710001,6890.0,2.49822,30.0,0.3158,0.2206,3.82710004,0.013590044069398236,0.9997840030983076,0.9998085728817032,12.422197247059856,8.12038022465711,1.431,285.7290000000001,11.480238,0.0917796,1,1,88.480013,3.1474900000000003,6.6323300000000005,4.87886,8.23353364,,0.0031114560171414127,0.5133512410302646,,
341,443055162,0.08386752009391785,1471.8416426360752,0.9973132209545341,8.158447192844724,4.34245981906084,7.07399988,5752.0,1.42621,3.0,0.3662,0.214,4.19727993,0.04757083592595779,0.9976869504604168,0.9976062668232504,87.60574008046585,13.600257307048752,1.03,52.9051,2.02816415,0.355051,2,3,95.05965,-10.725014,72.294,-16.4274,74.13691325,0.04,0.07605664555829161,0.6481960534131728,,
342,167526485,0.013647872023284435,1469.683181389086,0.9879103641801829,5.011975138438767,6.144831540465116,9.80099964,6967.72021484,3.66964,5.0,0.2894,0.2507,3.78600001,0.1020697980194314,0.9892602841193489,0.9892679749950716,151.6888123055756,19.1822235611613,1.53,579.0219999999998,28.5959988,0.0309613,4,1,100.513937,-60.670287,0.483678,3.5082,3.54138555,0.0680567,0.02978898806219998,0.03862953934185827,,
343,30631330,3.6220735637471084e-06,1469.0092417694168,0.8515728223543861,0.7749382337466203,1.6064268313819368,10.71899986,5951.0,1.53393,27.0,0.3507,0.2158,4.31349993,0.3545949939807212,0.8680444843512494,0.8669501875770369,46.64709760170586,11.38922795550652,1.16,333.17,3.00502157,0.321396,4,3,75.199009,-70.497592,13.9,37.2,39.71208884,,0.0028821003245391164,0.3415217449083738,,
344,177386957,1.6596560931114723e-11,1468.8008673906768,0.9994967330800107,0.6681335495517225,0.4463667001107313,9.77999973,7003.50976563,2.05533,31.0,0.2961,0.2276,4.16895008,0.020844756730523908,0.9996126112119432,0.9994554369887048,9.939989400580412,12.44410083492956,1.54,320.738,9.156316,0.177368,4,4,104.945962,-72.662293,29.6666,-4.51729,30.00854986,-0.53689802,0.0010149680871617828,1.3104082532071606,,
345,277104322,4.5159012529438774e-07,1468.3815248610572,0.9363040506791926,0.8466433896125501,1.2997751132101365,11.75699997,4922.0,1.06486,25.0,0.3785,0.2075,4.50549984,0.2312073213968095,0.9430177638637112,0.9434066740555704,37.988584544743546,10.092147538396356,0.99,281.20099999999996,1.013327,0.819896,4,3,84.234813,-67.00184,19.4794,20.7267,28.44368326,,0.002781714131654179,0.271806881236598,,
346,255548143,2.790191072166246e-14,1468.9176766976502,0.9971586175932012,0.6804466481247806,0.4479976124519789,6.55499983,7762.0,1.5698299999999998,30.0,0.2448,0.2339,4.0,0.04998758890877095,0.9973039872957228,0.9974052091853766,19.946515094189973,10.064953540959518,1.83,71.2811,8.059289999999999,0.47303100000000003,3,4,95.458557,-51.237709,11.8989,4.34052,12.66585706,,0.0010399938855180646,0.4678444280730709,,
347,92881175,6.634519322812338e-11,1468.8001606252785,0.9987705950008026,0.7691827202285606,0.4644128797019426,8.49800014,7573.0,1.70537,26.0,0.2683,0.2357,4.25994015,0.03272858209145955,0.9989792518691684,0.9986799317173536,15.779443603549593,9.817737834844888,1.703,177.273,8.015372,0.343366,2,1,83.240482,-21.018548000000006,-6.840139999999999,-18.9845,20.17916637,,0.0012229778341498745,1.3813047746623992,,
348,52275681,3.4468307114760015e-12,1468.6776270670373,0.9985139976509834,0.8123872067225837,1.0344838371072465,8.54500008,7828.0,4.01441,26.0,0.2217,0.2718,3.51477003,0.03617832042831525,0.9989010605591884,0.9986723761672148,25.34201713703304,9.003116702822508,1.89,452.551,56.20899,0.0292144,3,1,99.715256,-32.831006,-5.00481,11.9944,12.99668244,,0.0017550839328019374,2.5175007514523147,,
349,279573219,0.0015110509702935815,1470.5865057313465,0.9974034294237482,3.2792997362238467,9.778140218896732,5.30499983,6000.0,2.63153,6.0,0.1588,0.2544,4.0,0.04846680150352922,0.9972660002481856,0.9976541888254978,51.16153925511561,8.359094904942863,2.65,85.4209,70.05646999999999,0.145419,4,1,106.076378,-56.749729,4.88242,4.43163,6.59373714,,0.06204967415382789,6.351241291573337,,
350,350842838,0.0004355264245532453,1469.0767614475205,0.9996613685946196,1.6315083199755986,4.539073151096415,9.73900032,6895.0,2.29117,12.0,0.3026,0.2256,3.92825007,0.01708046379489459,0.9996953380166308,0.999672069375636,14.576642464669357,7.329468395161069,1.5,372.279,10.707834199999999,0.124715,4,2,89.91282700000002,-59.826557,10.5041,6.9451399999999985,12.5925012,,0.020049156039013468,0.36906198796800266,,
351,167812509,0.0006840990390628576,1468.8462140987635,0.9952863988685676,1.007168000937747,2.6860325512983034,12.9119997,2982.0,0.160629,21.0,0.1998,0.5387,5.1216898,0.06305927746569337,0.9963692768412848,0.9952438787639519,16.225764340295612,8.31952546174264,0.131825,18.5092,0.00166005606,31.8072,4,1,104.9841,-61.75,-166.0,294.0,337.62701314,,0.005852823988098832,1.6089866721305546,,
352,38699825,4.445303602551577e-06,1468.302715117266,0.7378835821434315,1.042990641678163,2.8235620879642997,8.55700016,7350.0,3.46729,20.0,0.3011,0.2475,4.0,0.4743378168363915,0.7865468342680276,0.7408407755958036,641.7643391308884,14.209360535220174,1.45,285.079,22.6451168,0.0347856,4,2,66.397545,-60.756911,-6.00979,15.219,16.36262622,,0.0067297556220987645,20.751499401996426,,
353,150068381,2.2983813323662616e-05,1468.7465244488806,0.9763603714071004,1.069181553801798,2.9640041195902445,12.13099957,3095.0,0.523134,19.0,0.1618,0.47,4.0,0.14322323037021134,0.9785878720466452,0.9789043773686804,54.02326880307581,8.525413427093918,0.5204479999999999,65.0314,0.0257245433,3.6352900000000004,4,1,91.871722,-64.15897700000001,29.7685,41.9245,51.41816112,,0.010733200201569093,0.7010625871253827,,
354,260352096,0.1533994823694229,1468.5620541345886,0.9354090196512864,0.7807538214009897,1.3274514912191453,14.71199989,3896.0,1.06391,26.0,0.4764,0.2025,4.0,0.2283724744415773,0.9387510461377668,0.9464085568953488,77.92555990556762,17.657029804732808,0.63,607.523,0.2665857,0.523157,4,1,94.789207,-56.946842,-0.5130319999999999,15.5603,15.56875518,,0.0024968599071392705,3.001475905599647,,
355,219366032,7.8276898851648e-12,1468.8489164191349,0.9987624644562152,0.6633837898412188,0.4477526024892752,9.06400013,8142.0,2.34766,31.0,0.2273,0.2465,4.04850006,0.03305948450132809,0.9987486665229656,0.9989813408663596,19.41912937682643,11.531828519241161,1.96,357.881,21.07057,0.151477,3,3,75.393434,-52.052646,11.2029,23.3273,25.87794222,,0.0010040312979790467,2.0811679328148176,,
356,237947691,1.8065630935648613e-10,1469.0717276511402,0.9992882956901992,0.8635810940596753,0.4731487963600071,8.45800018,7496.0,1.53219,24.0,0.2559,0.2329,4.31160021,0.024967377579879036,0.9991785084659583,0.9994923299983745,17.236056485568508,13.959894855994465,1.75,158.14600000000004,6.876011,0.486522,3,4,101.314369,-51.570125,-7.81538,26.1825,27.32404565,,0.0009520369388473783,3.5437899822717607,,
357,436248822,0.6303397417068481,1468.2990653980114,0.9988642391964986,9.840974425597755,1.0340026602260264,7.275000099999999,3925.0,0.615521,3.0,0.2946,0.3316,4.66921997,0.03100740845116535,0.9991136078220004,0.9986766676466156,23.359304689868328,7.035805976194482,0.600571,11.4331,0.08192205429999999,2.57535,1,4,84.129131,11.327832,-2.8112,-56.3684,56.43845643,,0.048991100006134936,2.284066239878108,,
358,66885361,2.1852946969352915e-12,1468.5629237646563,0.9984230623437348,0.6469262779402478,0.4637758943578998,5.87599993,8913.0,2.43651,33.0,0.1791,0.2436,4.0,0.03766657416519067,0.9990191825214996,0.9980983090780928,21.755165847454926,9.462738369917355,2.25,96.2569,33.7541924,0.155552,2,4,88.03225400000002,-9.041889,-2.63534,32.0571,32.1652402,,0.0009722540951412897,8.95582397230207,,
359,41259805,0.021995380520820614,1469.7633800326419,0.9910444826088064,1.7166334914979973,4.933008821896365,8.85200024,8034.0,1.7984,12.0,0.2042,0.2456,4.22261,0.08932729703485713,0.9917406275045052,0.9921110396371572,71.5576583863898,7.285096992955168,2.07,242.979,14.226085699999999,0.355885,4,4,92.122096,-71.119984,3.47827,9.97206,10.56126616,,0.029665003426023073,4.473272402974803,,
360,255552474,2.1909061615588143e-05,1468.7235154716614,0.9973307516267708,0.6012871626895585,1.6435623165947617,11.49800014,5258.0,0.806255,34.0,0.4244,0.1961,4.44891977,0.04695102521810848,0.9977588406011192,0.9975866762393668,29.897517720860186,7.426083071165607,0.86,181.113,0.39902824200000003,1.6409,3,4,95.551138,-52.252168,-49.5281,-29.0447,57.41626327,,-5.140365423229406,0.8351001730985553,,
361,350332233,3.2222636946244165e-05,1468.9777028938395,0.9882389564810852,0.8606986962384194,2.367822352798938,13.23400021,3143.0,0.246537,24.0,0.1533,0.4776,4.0,0.10111317980853314,0.9893991593298228,0.9893426721722218,44.57548903921728,9.416293465876693,0.21712199999999998,40.3208,0.005543597,14.4896,4,2,83.977562,-55.571535,-65.3969,49.8618,82.23717912,,0.0066348773938493255,0.1129004802528036,,
362,238895336,4.160167463851394e-06,1468.6482691270294,0.9990720995123108,0.6580821509567464,1.2375329715831236,8.79500008,7820.0,3.23361,31.0,0.2217,0.2718,3.72732997,0.028588367381799693,0.999091686677622,0.9991711420006976,25.99277214806553,9.409328933617184,1.87,406.782,35.7178,0.055306799999999996,3,4,93.545405,-52.355198,-9.60124,8.11839,12.57346673,,0.001987998101920907,0.9878905940460406,,
363,322685727,4.723092570202425e-05,1468.3000552025305,0.998875544175279,0.8036734988764849,0.4648565222573785,10.01000023,8269.0,1.54629,26.0,0.2559,0.2329,4.42816019,0.03138299086993935,0.9988067215009764,0.9987741629479808,11.109525400665689,10.428608648125637,1.81,338.33099999999996,7.56465149,0.489559,2,2,99.218396,-28.218435,-10.973,8.59799,13.94030706,,0.0008650138080228964,0.10274134645435498,,
364,438395177,0.2862103879451752,1468.8874459429935,0.9655504193209036,0.968437394498646,1.3951378406795991,15.59799957,2876.0,0.173287,21.0,0.1998,0.5387,5.16931009,0.17047650987911422,0.9681414387368574,0.968609990641556,8.625249439927106,11.314466956091044,0.14341099999999998,67.1987,0.0017974264899999995,27.5603,1,3,97.269,12.974,25.0,-125.0,127.47548784,,0.004436879249869741,0.04553854359773228,,
365,150443185,2.176790758312564e-06,1468.7557130683124,0.4249311490027745,2.5930104038848576,4.543757658267717,9.35999966,7421.33984375,2.34502,9.0,0.2683,0.2357,3.98594999,0.7078473743633105,0.4867346378568567,0.4889574784355133,315.72049828787016,17.97972076267887,1.7,356.32599999999996,15.028595000000001,0.131828,4,1,97.867898,-63.535362,-4.00282,53.0177,53.16859112,-0.4315479999999999,0.016496437908520182,0.16829122815053585,,
366,294210951,6.6152439429090215e-12,1468.2843629950385,0.9980552417145532,0.6641042666304514,0.434306677165685,8.92099953,8066.0,1.86617,32.0,0.1838,0.2463,4.26541996,0.04178249753434353,0.998105136434748,0.9981902565712064,14.646586017445593,13.915894058791332,2.23,277.134,19.28205,0.34312600000000004,4,1,108.178547,-54.583916,-2.12695,6.01861,6.38338332,,0.0006707517352410043,0.3730293441521332,,
367,302609808,0.00011376423935871573,1468.4948664725387,0.9899645138635944,0.6101524562554337,1.6437443074733165,13.86400032,3467.0,0.4532310000000001,35.0,0.1737,0.4118,4.88181019,0.09362511748428322,0.9907742104542572,0.990846431701636,17.177725714472242,11.523281601559098,0.45000100000000004,145.47899999999996,0.0333546028,4.833419999999999,1,4,82.3709,16.8749,-13.41,32.99,35.61134931,,0.0029956299294115482,0.04641429456119788,,
368,53122807,1.1261045074206774e-07,1468.9227403074235,0.9977531115477144,0.6980816972051911,0.3821907264588524,8.5539999,7436.0,2.51415,29.0,0.2801,0.2331,3.84938002,0.04415667957118692,0.9978356721765526,0.9970055756481992,21.287715302631952,8.224581422029521,1.61,245.267,15.160044699999998,0.10131,3,1,102.800689,-35.467775,-1.6677400000000002,-8.0291,8.20047581,,0.0017934720351556188,3.2066658535528174,,
369,220338578,6.56384113728592e-10,1468.5703105483954,0.9994540938620542,0.6030606056874203,0.4368319003482185,9.61900043,7758.29003906,2.03662,35.0,0.2273,0.2465,3.88800001,0.02195716297081294,0.9993941887190592,0.9995982481216223,10.259871004416544,12.385240259633749,1.92,372.635,15.078129999999998,0.22728600000000002,1,3,100.313754,9.521211,-0.75538,-11.7365,11.76078361,0.069,0.0008841775864600887,1.4754427804400592,,
370,120390724,0.8676996231079102,1468.6635506344373,0.9919407175362572,3.7889353568438966,2.6241847875201234,13.11499977,3345.0,0.354818,6.0,0.1529,0.4604,4.94415998,0.08384576371602037,0.9934682980623766,0.9919666708721868,11.993902334586878,10.347895718146269,0.339773,67.0245,0.013880176499999999,7.6062699999999985,1,2,102.0217,-6.1689,-32.09,-92.49,97.89876506,,0.020514625808947917,0.8927737221230021,,
371,299903837,0.2984089255332947,1469.8244577964429,0.9995628571340756,3.3946953853111665,3.1722527525971387,9.7130003,5783.0,0.8724129999999999,6.0,0.371,0.2094,4.5492301,0.019178805458568017,0.9996675598452508,0.999574936515114,8.710226478341731,8.692572935103891,1.0190000000000001,107.801,0.7314816999999999,1.53465,2,2,97.448727,-26.009111,2.02442,85.6042,85.62813401,,0.02946414910688677,0.7590490292860452,,
372,349480507,3.7106165109435096e-06,1469.5464429754184,0.7226387701855794,1.5624251149366868,3.887846368121591,9.42500019,6585.0,2.51377,13.0,0.3332,0.2167,3.83930993,0.4863520118935475,0.7458468036273194,0.7459761907762231,1443.5461533525222,18.47000142821466,1.31,299.722,9.841159,0.0824697,4,1,110.936679,-65.010941,-19.5817,47.7144,51.57622458,,0.008395453141295861,0.024063882391585682,,
373,32050788,9.062110364631199e-17,1469.061181575261,0.9991023543780784,0.9639701127984418,0.4891488324462852,7.22200012,7893.0,2.19116,21.0,0.2396,0.2457,4.00618982,0.02809261593432031,0.9990779329234404,0.9992555141257388,14.946486035790956,8.923237668459063,1.86,133.895,16.2504845,0.176804,4,3,56.92066,-69.8888,-23.5509,5.80871,24.25666924,,0.0011024186075527798,1.2926662437564689,,
374,231347523,3.3358576317921163e-12,1468.527326862522,0.996203967707823,1.1391805187770692,0.6220586151363366,7.68100023,7372.0,1.94936,18.0,0.2683,0.2357,4.06401014,0.05751017013510663,0.996875102829646,0.9961173852568814,19.794788906609355,9.16610377374461,1.69,136.817,10.3049974,0.228145,3,1,97.365681,-34.094091,-20.0009,32.3689,38.04972652,,0.002754686706916476,1.7051882348606062,,
375,52504313,1.5862915461184454e-05,1468.4885622330653,0.9995880103058556,1.1686134717714365,2.5972681124233934,9.76900005,6424.0,1.22089,18.0,0.3216,0.2301,4.31485987,0.0187623184644554,0.99960349438107,0.9996458915542642,15.71953821219866,8.680105872933941,1.2109999999999999,176.733,2.04256272,0.665454,3,1,100.772635,-30.959745,-6.39174,-25.3122,26.10673877,,0.007843920636008472,0.6408776515988461,,
376,33732017,3.8658150031817273e-14,1468.274233006072,0.9987628477242724,0.6235377176446744,0.4091537744797349,8.71700001,7614.0,2.15521,34.0,0.2273,0.2465,4.08460999,0.03305436479965775,0.9986343005467176,0.9990853338311714,13.153442033562715,7.747026367370966,1.91,257.7,16.74159,0.190795,4,3,61.434493,-73.28073499999998,28.4655,35.1841,45.25710533,,0.0009256657433538984,1.9492772664837184,,
377,172742334,0.06908274441957474,1475.4090073014902,0.9636875600127004,7.5619472577628315,3.3436916395170404,11.70100021,6702.0,1.87629,2.0,0.3451,0.21600000000000005,3.95298004,0.1755791876463467,0.9686637524078884,0.968255246245473,98.19720671219194,16.914195976448084,1.21,658.325,4.81183147,0.18318399999999999,2,2,101.40804,-26.711761,-1.09941,-5.45826,5.56788152,,0.06873321130003651,0.2122341193032732,,
378,264461980,0.0001277838600799441,1468.3794769412455,0.9022175760356932,0.9989575434027284,2.6948478942125744,14.75899982,5315.0,1.3196,21.0,0.3861,0.2114,4.0,0.2859241599837705,0.9146777261479392,0.9134199709884612,45.25891809006665,7.797668971949746,0.97,1492.23,1.4618597,0.422133,1,1,81.276278,1.577484,4.24408,-3.08593,5.24739736,,0.009819576462677948,0.3956064278612023,,
379,307949879,4.54362343071718e-16,1468.3753343952085,0.9837170070725092,0.7023906298984787,1.1976151950480507,13.77999973,3680.0,0.62484,30.0,0.4429,0.2201,4.78401995,0.11524654419000545,0.9873303424484814,0.9837617343619864,19.586342972854407,8.692852325830437,0.66,237.44,0.11132617300000001,2.70543,1,3,99.3456,14.8176,-30.13,-36.67,47.460571,,0.0021684285093752087,1.9955722049589169,,
